chip,fet_size,GateV_V,DrainI_at_Vd_A,R_at_Vd_ohm,GateI_at_Vd_A
50,nmos6_pattern5,5.0,0.0005504461005330086,9083.541504169789,3.9928821360391e-10
50,nmos6_pattern5,6.0,0.0010014510480687022,4992.75527210491,1.98463423473072e-09
50,nmos6_pattern6,0.0,7.075540224832366e-07,7066598.2258880595,-1.73688452509424e-10
50,nmos6_pattern6,1.0,9.251843039237428e-06,540432.8606521754,-1.0460209087792549e-10
50,nmos6_pattern6,2.0,8.79088111105375e-05,56877.12001602371,-8.150154162667178e-11
50,nmos6_pattern6,3.0,0.00028078892501071095,17806.97012821738,-9.38477212608646e-11
50,nmos6_pattern6,4.0,0.0006557708838954568,7624.61421022331,-4.7661471991311544e-11
50,nmos6_pattern6,5.0,0.0011479515815153718,4355.584399648346,1.4862351627176196e-10
50,nmos6_pattern6,6.0,0.001725434442050755,2897.8209070970433,2.284448630263114e-09
50,nmos6_pattern7,0.0,2.3234413220052375e-06,2151980.3201592234,-2.3432156215363875e-10
50,nmos6_pattern7,1.0,3.84659006158472e-06,1299852.5759046176,-1.72901359896116e-10
50,nmos6_pattern7,2.0,3.2898224162636325e-05,151983.88749744967,-1.3209330851360335e-10
50,nmos6_pattern7,3.0,0.00014529885083902627,34411.83444416502,-1.2180551012264118e-10
50,nmos6_pattern7,4.0,0.00041680128197185695,11996.124331348883,-1.2067673249571698e-10
50,nmos6_pattern7,5.0,0.0008724789367988706,5730.797374140658,-5.6950187621307435e-11
50,nmos6_pattern7,6.0,0.0014582196017727256,3428.8388346457623,-3.373280474394669e-11
50,nmos7_pattern1,0.0,2.0329052858869545e-06,2459534.1626152075,-6.880832570388407e-10
50,nmos7_pattern1,1.0,2.366810258536134e-05,211254.78825212154,-1.5570135458720102e-10
50,nmos7_pattern1,2.0,0.00011297011951683089,44259.49110600944,-5.6262765280035154e-11
50,nmos7_pattern1,3.0,0.0002626608475111425,19035.954720232494,-8.018746083804373e-11
50,nmos7_pattern1,4.0,0.0005441549583338201,9188.559110643395,9.228677544381725e-11
50,nmos7_pattern1,5.0,0.0009901655139401555,5049.660818930717,-1.0759705348917237e-09
50,nmos7_pattern1,6.0,0.0015737422509118915,3177.14034626877,3.579482266147238e-09
50,nmos7_pattern2,0.0,7.234918939502677e-07,6910927.46416271,-1.4932195757655364e-10
50,nmos7_pattern2,1.0,2.6684015210776124e-06,1873780.9735548308,-1.1607264455149036e-10
50,nmos7_pattern2,2.0,3.0118168069748208e-05,166012.75311369894,-1.3029435863565197e-10
50,nmos7_pattern2,3.0,0.00011982012074440718,41729.21850634493,-3.6885647314299774e-11
50,nmos7_pattern2,4.0,0.00033087123301811516,15111.61896545491,-1.2231848867116923e-10
50,nmos7_pattern2,5.0,0.0007307323976419866,6842.4501447241,-8.111669669297328e-11
50,nmos7_pattern2,6.0,0.0012661035871133208,3949.1239507502337,-1.6017742687779446e-13
50,nmos7_pattern3,0.0,3.164250301779248e-06,1580153.124166099,-2.1036261621532049e-10
50,nmos7_pattern3,1.0,7.86323107604403e-06,635870.9227346637,-1.6980389316856304e-10
50,nmos7_pattern3,2.0,6.459839642047882e-05,77401.30215391713,-1.4177463369957621e-10
50,nmos7_pattern3,3.0,0.0002036365185631439,24553.552748200185,-8.52233561499105e-11
50,nmos7_pattern3,4.0,0.0005104010342620313,9796.21839369762,8.28262319840789e-11
50,nmos7_pattern3,5.0,0.0009315399802289903,5367.456154453945,7.725987904994014e-11
50,nmos7_pattern3,6.0,0.0014702924527227879,3400.6839868766647,2.6543784531485315e-11
50,nmos7_pattern4,0.0,4.966768301528646e-06,1006690.8090842745,-1.5972187461521514e-10
50,nmos7_pattern4,1.0,1.3551408301282208e-05,368965.3421133293,-2.2424613554949957e-10
50,nmos7_pattern4,2.0,7.946846744744107e-05,62918.037312181776,-1.3321109493258376e-10
50,nmos7_pattern4,3.0,0.00023397327458951622,21369.962055589567,-1.5588159929524892e-10
50,nmos7_pattern4,4.0,0.0005526371533051133,9047.527785811893,-1.1144323658340838e-10
50,nmos7_pattern4,5.0,0.0010033301077783108,4983.404725162267,2.9785959809736084e-10
50,nmos7_pattern4,6.0,0.0015276711201295257,3272.955765227838,1.988114561868315e-09
50,nmos7_pattern5,0.0,1.3034134553890908e-06,3836081.3135133823,-9.916638621376705e-10
50,nmos7_pattern5,1.0,3.277229325249209e-06,1525679.0122918198,-2.97979890762079e-10
50,nmos7_pattern5,2.0,2.5246667064493522e-05,198045.94353889642,-7.985641037322466e-10
50,nmos7_pattern5,3.0,0.00011341713252477348,44085.050368451695,-2.469620896672353e-10
50,nmos7_pattern5,4.0,0.00034459365997463465,14509.843275607704,-7.69663610622473e-10
50,nmos7_pattern5,5.0,0.0007627713494002819,6555.044318236623,1.0121536941909426e-09
50,nmos7_pattern5,6.0,0.0012829909101128578,3897.1437448143547,5.153669047075482e-09
50,nmos7_pattern6,0.0,1.5637800743206753e-06,3197380.5537662064,8.896354486420677e-11
50,nmos7_pattern6,1.0,2.210777211075765e-06,2261648.064287309,1.1455605908317068e-10
50,nmos7_pattern6,2.0,6.536373984999955e-05,76495.01101794797,-1.95865698660036e-10
50,nmos7_pattern6,3.0,0.000232237609452568,21529.67390504076,8.303609883020258e-11
50,nmos7_pattern6,4.0,0.0005743136862292886,8706.043613252503,1.4678333548623357e-10
50,nmos7_pattern6,5.0,0.0009961118921637535,5019.516421131168,3.753162780562036e-10
50,nmos7_pattern6,6.0,0.0014870211016386747,3362.4270660921193,1.5885955051420098e-10
50,nmos7_pattern7,0.0,3.169702949890052e-06,1577434.8823991332,-1.4353179755843826e-10
50,nmos7_pattern7,1.0,3.196174293407239e-05,156437.02567514917,-1.3187149983107105e-10
50,nmos7_pattern7,2.0,0.00012590052210725844,39713.89408330133,-1.1482015338515339e-10
50,nmos7_pattern7,3.0,0.00028112929430790246,17785.410845601273,-7.904232823818802e-11
50,nmos7_pattern7,4.0,0.0005696969456039369,8776.596115851542,-2.4636711073999784e-11
50,nmos7_pattern7,5.0,0.0009787090821191669,5108.770411298997,-3.664926695456927e-11
50,nmos7_pattern7,6.0,0.0015054350951686502,3321.298949417585,-6.108378993591179e-12
